cid,syno
471426,NSC733507
471426,AKOS032948559
471426,MS-29089
471426,CS-0022899
471426,C17890
471426,Q27136388
471426,"2alpha,3alpha,19alpha-Trihydroxyurs-12-en-28-oic acid"
471426,"(2alpha,3alpha)-2,3,19-trihydroxyurs-12-en-28-oic acid"
471426,"Urs-12-en-28-oic acid,3,19-trihydroxy-, (2.alpha.,3alpha.)-"
471426,"Urs-12-en-28-oic acid, 2,3,19-trihydroxy-, (2.alpha.,3.alpha.)-"
471426,"(1S,2S,4AS,6AS,6AS,6BR,8AR,10S,11R,12AS,14BS)-1,2,6A,6B,9,9,12A-HEPTAMETHYL-1,10,11-TRIS(OXIDANYL)-2,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-TETRADECAHYDROPICENE-4A-CARBOXYLIC ACID"
151202,3-O-Acetyloleanolic acid
151202,4339-72-4
151202,Oleanolic acid 3-acetate
151202,Acetyl oleanolic acid
151202,3-?O-?Acetyloleanolic acid
151202,Acetyloleanolic acid
151202,"(4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-acetyloxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
151202,3-Acetyloleanolic acid
151202,"Olean-12-en-28-oic acid, 3-(acetyloxy)-, (3beta)-"
151202,"(4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-acetoxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylic acid"
151202,C32H50O4
151202,3--cetyloleanolic acid
151202,"Olean-12-en-28-oic acid, 3.beta.-hydroxy-, acetate"
151202,"Olean-12-en-28-oic acid, 3-(acetyloxy)-, (3.beta.)-"
151202,SCHEMBL828971
151202,CHEMBL486822
151202,DTXSID20963002
151202,3beta-acetoxyolean-12-en-28-acid
151202,HY-N2618
151202,BDBM50102741
151202,MFCD09752429
151202,AKOS016036262
151202,3-(Acetyloxy)olean-12-en-28-oic acid
151202,AC-34649
151202,BS-16825
151202,CS-0023022
151202,C75167
151202,A872702
151202,3-O-Acetyloleanolic acid; 3beta-3-Acetoxyolean-12-en-28-oic acid
151202,"(4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-acetoxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
375116,NSC654240
375116,Paramiltioic Acid
375116,NSC-654240
10639,Physcion
10639,521-61-9
10639,Physcione
10639,Parietin
10639,Rheochrysidin
10639,Emodin 3-methyl ether
10639,"1,8-Dihydroxy-3-methoxy-6-methylanthraquinone"
10639,"1,8-dihydroxy-3-methoxy-6-methylanthracene-9,10-dione"
10639,Parienin
10639,NSC 251670
10639,Emodin monomethyl ether
10639,Emodin-3-methyl ether
10639,"1,8-Dihydroxy-3-methoxy-6-methyl-9,10-anthracenedione"
10639,CCRIS 4399
10639,"1,8-Dihydroxy-3-methyl-6-methoxyanthraquinone"
10639,Rheochrysidin (Physcione)
10639,EINECS 208-315-7
10639,UNII-H6PT94IV61
10639,BRN 1915778
10639,H6PT94IV61
10639,Parietin;Rheochrysidin
10639,PHYSCIONE-
10639,"1,8-Dihydroxy-3-methyl-6-methoxy-9,10-anthraquinone"
10639,"ANTHRAQUINONE, 1,8-DIHYDROXY-3-METHOXY-6-METHYL-"
10639,6-O-METHYLEMODIN
10639,NSC251670
10639,NSC-251670
10639,CHEMBL42624
10639,"9,10-Anthracenedione, 1,8-dihydroxy-3-methoxy-6-methyl-"
10639,CHEBI:38167
10639,DTXSID20200101
10639,"CHRYSOPHANIC ACID, 6-METHOXY-"
10639,"1,8-dihydroxy-3-methoxy-6-methyl-anthracene-9,10-dione"
10639,Methoxyemodin
10639,fischione
10639,"Physcion,(S)"
10639,MFCD00017374
10639,Spectrum_001782
10639,"9,10-dione"
10639,SpecPlus_000471
10639,PHYSCION (SENNA)
10639,Spectrum2_000503
10639,Spectrum3_001829
10639,Spectrum4_000909
10639,Spectrum5_001742
10639,Rheochrysidin - Physcione
10639,"1,8-Dihydroxy-3-methoxy-6-methyl-anthraquinone"
10639,BSPBio_003477
10639,KBioGR_001378
10639,KBioSS_002265
10639,"Physcion, analytical standard"
10639,DivK1c_006567
10639,SCHEMBL486155
10639,SPECTRUM1504070
10639,SPBio_000425
10639,MEGxm0_000018
10639,KBio1_001511
10639,KBio2_002264
10639,KBio2_004832
10639,KBio2_007400
10639,KBio3_002981
10639,DTXCID80122592
10639,FFWOKTFYGVYKIR-UHFFFAOYSA-N
10639,HMS3656I15
10639,HMS3874M13
10639,"Physcion, >=98.0% (TLC)"
10639,EX-A6797
10639,HY-N0108
10639,EMODIN 3-METHYL ETHER [MI]
10639,BDBM50005886
10639,CCG-38713
10639,s2395
10639,AKOS015905689
10639,AC-7979
10639,KS-5385
10639,LS-2148
10639,SDCCGMLS-0066772.P001
10639,NCGC00096075-01
10639,NCGC00096075-02
10639,NCGC00096075-03
10639,"9, 1,8-dihydroxy-3-methoxy-6-methyl-"
10639,AS-15488
10639,NCI60_002011
10639,CS-0007795
10639,FT-0657510
10639,SW219324-1
10639,"1,8-dihydroxy-3-methoxy-6-methylanthracene-"
10639,"1,8-dihydroxy-6-methoxy-3-methylanthraquinone"
10639,"Anthraquinone,8-dihydroxy-3-methoxy-6-methyl-"
10639,C17045
10639,A828949
10639,SR-05000002537
10639,Q-100587
10639,Q1668551
10639,SR-05000002537-1
10639,"8,9-dihydroxy-3-methyl-6-methoxy-1,10-anthraquinone"
10639,"8,9-dihydroxy-6-methyl-3-methoxy-1,10-anthraquinone"
10639,BRD-K67772619-001-03-6
10639,"1,8-Dihydroxy-3-methoxy-6-methylanthra-9,10-quinone #"
10639,"7-methoxy-2-methyl-4,5-dihydroxyanthracene-9,10-dione"
10639,"1,8-Dihydroxy-3-methoxy-6-methylanthraquinone, Emodin-3-methyl ether"
5281330,Poriferasterol
5281330,481-16-3
5281330,"Poriferasta-5,22E-dien-3beta-ol"
5281330,"(3S,8S,9S,10R,13R,14S,17R)-17-[(E,2R,5R)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol"
5281330,"(3beta,22E,24R)-Stigmasta-5,22-dien-3-ol"
5281330,C29H48O
5281330,Strumasterol
5281330,"3beta-Hydroxy-24-ethyl-5,22-cholestadiene"
5281330,bmse000528
5281330,SCHEMBL156814
5281330,"5,22-Stigmastadien-3beta-ol"
5281330,CHEBI:8334
5281330,DTXSID501021307
5281330,EINECS 288-225-2
5281330,LMST01040130
5281330,AKOS032430881
5281330,85681-87-4
5281330,"Glycerides, C14-18 and C16-22-unsatd."
5281330,"(24R)-24-Ethylcholesta-5,22-dien-3beta-ol"
5281330,C08836
5281330,Q27108047
5281330,343A2019-E048-47D5-8154-E20F4F54D943
5281330,"(3S,8S,9S,10R,13R,14S,17R)-17-[(E,1R,4R)-4-ethyl-1,5-dimethyl-hex-2-enyl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol"
8768,"3,4-Dihydroxybenzaldehyde"
8768,Protocatechualdehyde
8768,139-85-5
8768,PROTOCATECHUIC ALDEHYDE
8768,Rancinamycin IV
8768,"Benzaldehyde, 3,4-dihydroxy-"
8768,"4-Formyl-1,2-dihydroxybenzene"
8768,"3,4-Dihydroxybenzenecarbonal"
8768,"3,4-dihydroxy-benzaldehyde"
8768,catechaldehyde
8768,"4-Formyl-1,2-benzenediol"
8768,"1,2-Dihydroxy-4-formylbenzene"
8768,protocatechuicaldehyde
8768,MFCD00003370
8768,NSC 22961
8768,CHEBI:50205
8768,UNII-4PVP2HCH4T
8768,4PVP2HCH4T
8768,"3,4-dihydroxy benzaldehyde"
8768,EINECS 205-377-7
8768,"3,4-Dihydroxybenzyl aldehyde"
8768,NSC-22961
8768,MLS000069606
8768,GM-W03
8768,"3,4-Dihydroxybenzaldehyde, 97%"
8768,"DIHYDROXYBENZALDEHYDE, 3,4-"
8768,SMR000059038
8768,Opera_ID_356
8768,"3,4 dihydroxybenzaldehyde"
8768,"4,5-Dihydroxybenzaldehyde"
8768,"3, 4-Dihydroxybenzaldehyde"
8768,"3,4-DHBAOP"
8768,SCHEMBL36350
8768,MLS001148401
8768,CHEMBL222021
8768,MEGxm0_000158
8768,DTXSID4074512
8768,ACon1_001620
8768,Nc 033
8768,PROTOCATECHUALDEHYDE [MI]
8768,HMS2236H03
8768,HMS3370F03
8768,BCP00880
8768,HY-N0295
8768,NSC22961
8768,PROTOCATECHUICALDEHYDE [INCI]
8768,BBL010377
8768,s3952
8768,STL146017
8768,AKOS000119507
8768,CCG-266142
8768,CS-W009195
8768,DB11268
8768,PS-5533
8768,NCGC00180319-01
8768,AC-10830
8768,AC-34922
8768,BP-11465
8768,SY001411
8768,LS-125886
8768,AM20020464
8768,D0566
8768,FT-0614322
8768,EN300-17568
8768,"3,4-Dihydroxybenzaldehyde, analytical standard"
8768,A14824
8768,A15221
8768,D-3480
8768,AR-360/40191185
8768,Q411602
8768,"3,4-Dihydroxybenzaldehyde, purum, >=97.0% (HPLC)"
8768,Z56957508
8768,"4-(Hydroxymethylene)-2-hydroxy-2,5-cyclohexadien-1-one"
8768,F2190-0614
8768,"3,4-Dihydroxybenzaldehyde, Vetec(TM) reagent grade, 97%"
8768,"InChI=1/C7H6O3/c8-4-5-1-2-6(9)7(10)3-5/h1-4,9-10"
8768,H6N
105119,"1,2-Dihydrotanshinquinone"
105119,77769-21-2
105119,"1,2-Dihydrotanshinone"
105119,"1,2-DT-Quinone"
105119,"1,6-dimethyl-8,9-dihydronaphtho[1,2-g][1]benzofuran-10,11-dione"
105119,"1,2-Dihydrotanshinone I"
105119,"1,6-dimethyl-8,9-dihydrophenanthro[1,2-b]furan-10,11-dione"
105119,Dihydrotanshiquinone
105119,CHEMBL1813349
105119,SCHEMBL16421133
105119,OYOSADAKNZWZGA-UHFFFAOYSA-
105119,DTXSID60998959
105119,GLXC-18568
105119,AKOS040760864
105119,HY-122970
105119,LS-187716
105119,CS-0090775
105119,"8,9-Dihydro-1,6-dimethylphenanthro[1,2-b]furan-10,11-dione"
105119,"Phenanthro(1,2-b)furan-10,11-dione, 8,9-dihydro-1,6-dimethyl-"
105119,"1,2-DT-quinone; 1,6-Dimethyl-8,9-dihydronaphtho[1,2-g][1]benzofuran-10,11-dione"
105119,"InChI=1/C18H14O3/c1-9-4-3-5-12-11(9)6-7-13-15(12)17(20)16(19)14-10(2)8-21-18(13)14/h4,6-8H,3,5H2,1-2H3"
97032059,
135872,Ro 09-0680
135872,87112-49-0
135872,"2-Isopropyl-8-methylphenanthrene-3,4-dione"
135872,"3,4-Phenanthrenedione, 8-methyl-2-(1-methylethyl)-"
135872,"8-methyl-2-propan-2-ylphenanthrene-3,4-dione"
135872,Ro-09-0680
135872,DTXSID20236142
135872,AKOS040749311
135872,RO-090680
5282109,Geranyl formate
5282109,105-86-2
5282109,"3,7-dimethylocta-2,6-dien-1-yl formate"
5282109,GERANIOL FORMATE
5282109,Geranyl methanoate
5282109,"Formic acid, geraniol ester"
5282109,(E)-geranyl formate
5282109,FEMA No. 2514
5282109,Geranyl formate (natural)
5282109,"2,6-Octadien-1-ol, 3,7-dimethyl-, formate, (E)-"
5282109,NSC 21736
5282109,"[(2E)-3,7-dimethylocta-2,6-dienyl] formate"
5282109,"trans-3,7-Dimethyl-2,6-octadien-1-ol formate"
5282109,"trans-3,7-Dimethyl-2,6-octadien-1-yl formate"
5282109,"2,6-Octadien-1-ol, 3,7-dimethyl-, formate, (2E)-"
5282109,EINECS 203-339-4
5282109,BRN 1724191
5282109,"Formic acid, 3,7-dimethyl-2,6-octadienyl ester, (E)-"
5282109,UNII-72O586X6ZI
5282109,AI3-01978
5282109,"2,6-Octadien-1-ol, 3,7-dimethyl-, 1-formate, (2E)-"
5282109,DTXSID0047614
5282109,"3,7-Dimethyl-2,6-octadienyl formate, (E)-"
5282109,CHEBI:31648
5282109,72O586X6ZI
5282109,"3,7-Dimethyl-2,6-octadien-1-yl methanoate, trans-"
5282109,"(E)-3,7-Dimethyl-2,6-octadienyl formate"
5282109,"(2E)-3,7-dimethylocta-2,6-dien-1-yl formate"
5282109,"(E)-3,7-Dimethyl-2,6-octadien-1-ol formate"
5282109,"WE(8:2(2E,6E)(3Me,7Me)/1:0)"
5282109,4-02-00-00035 (Beilstein Handbook Reference)
5282109,Formic acid Geranyl ester
5282109,Geranylformiat
5282109,NSC-21736
5282109,61759-63-5
5282109,Formic acid geranyl
5282109,MFCD00021047
5282109,"(2E)-3,7-Dimethyl-2,6-octadienyl formate"
5282109,"trans-3,7-Dimethyl-2,6-octadien-1-yl methanoate"
5282109,"(2E)-3,7-dimethyl-2,6-octadien-1-ol, 1-formate"
5282109,GERANYL FORMATE [FCC]
5282109,SCHEMBL226426
5282109,SCHEMBL226427
5282109,GERANYL FORMATE [FHFI]
5282109,CHEMBL3182514
5282109,DTXCID8027614
5282109,"Geranyl formate, >=95%, FCC"
5282109,Tox21_302545
5282109,LMFA07010611
5282109,AKOS015904157
5282109,CS-W017095
5282109,LS-2768
5282109,NCGC00256875-01
5282109,BS-42294
5282109,CAS-105-86-2
5282109,"3,7-dimethyl-2,6-octadien-1-yl formate"
5282109,"3,7-Dimethyl-2,6-octadiene-1-ol formate"
5282109,G0218
5282109,"2,6-Octadien-1-ol, 3,7-dimethyl-, formate"
5282109,Q-201155
5282109,Q15726045
5282109,"formic acid trans-3,7-dimethyl-oct-2,6-dien-1-ylester"
5282109,"TRANS-2,6-DIMETHYL-2,6-OCTADIEN-8-YL METHANOATE"
14609851,4-Methylenemiltirone
17868,ALPHA-THUJENE
17868,2867-05-2
17868,3-Thujene
17868,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-"
17868,Origanene
17868,"THUJONE, (A + B)(SG)"
17868,2-methyl-5-propan-2-ylbicyclo[3.1.0]hex-2-ene
17868,alpha-Thuiene
17868,2-methyl-5-(propan-2-yl)bicyclo[3.1.0]hex-2-ene
17868,alpha-Thujen
17868,.alpha.-Thujene
17868,2-Methyl-5-(1-methylethyl)-bicyclo(3.1.0)hex-2-ene
17868,2-methyl-5-(1-methylethyl)-bicyclo[3.1.0]hex-2-ene
17868,CHEBI:50031
17868,thujene (alpha-)
17868,4-methyl-1-propan-2-ylbicyclo[3.1.0]hex-3-ene
17868,"Thujene, .alpha.-"
17868,5-Isopropyl-2-methylbicyclo[3.1.0]hex-2-ene
17868,(-)-3-Thujene
17868,"Thujone,(a + b)(sg)"
17868,"(1R,5S)-thuj-2-ene"
17868,"(1R,5S)-2-methyl-5-(propan-2-yl)bicyclo[3.1.0]hex-2-ene"
17868,DTXSID20863038
17868,FT-0622205
17868,EN300-7441739
17868,5-Isopropyl-2-methylbicyclo[3.1.0]hex-2-ene #
17868,Q27121796
10207,Aloe-emodin
10207,Aloe emodin
10207,481-72-1
10207,Aloeemodin
10207,Rhabarberone
10207,Aloe-emodine
10207,3-Hydroxymethylchrysazine
10207,"1,8-dihydroxy-3-(hydroxymethyl)anthracene-9,10-dione"
10207,3-Hydroxymethylchrysazin
10207,EMODINE
10207,"1,8-Dihydroxy-3-(hydroxymethyl)anthraquinone"
10207,"1,8-Dihydroxy-3-hydroxymethylanthraquinone"
10207,NSC 38628
10207,"9,10-Anthracenedione, 1,8-dihydroxy-3-(hydroxymethyl)-"
10207,"1,8-Dihydroxy-3-(hydroxymethyl)-9,10-anthracenedione"
10207,CCRIS 3526
10207,UNII-C8IYT9CR7C
10207,C8IYT9CR7C
10207,3-(Hydroxymethyl)chrysazin
10207,EINECS 207-571-7
10207,BRN 2059062
10207,CHEBI:2607
10207,DTXSID2030695
10207,NSC-38628
10207,CHEMBL40275
10207,"1,8-dihydroxy-3-hydroxymethyl-anthraquinone"
10207,DTXCID0010695
10207,"Anthraquinone, 1,8-dihydroxy-3-(hydroxymethyl)-"
10207,4-08-00-03578 (Beilstein Handbook Reference)
10207,NSC38628
10207,"1,8-Dihydroxy-3-(hydroxymethyl)anthra-9,10-quinone"
10207,"ANTHRAQUINONE, 1,8-DIHYDROXY-3-HYDROXYMETHYL-"
10207,"DIHYDROXY-3-HYDROXYMETHYLANTHRAQUINONE, 1,8-"
10207,SMR000470920
10207,AloeEmodine
10207,Aloe-emodol
10207,Rottlerin?
10207,"1,8-Dihydroxy-3-(hydroxymethyl)-anthracene-9,10-dione (Aloe-Emodin)"
10207,"Aloe-Emodine,(S)"
10207,MFCD00017373
10207,ALOE-EMODIN [MI]
10207,D09BUG
10207,cid_10207
10207,MLS000697563
10207,MLS006011799
10207,SCHEMBL309756
10207,"Aloe-emodin, analytical standard"
10207,"Aloe-emodin, >=95% (HPLC)"
10207,HMS3655N16
10207,BCP28272
10207,EX-A6788
10207,HY-N0189
10207,Tox21_302400
10207,AC-020
10207,BBL027838
10207,BDBM50085551
10207,LMPK13040002
10207,s2259
10207,STL146380
10207,AKOS005720864
10207,CCG-208456
10207,CS-3709
10207,LS-2202
10207,"9, 1,8-dihydroxy-3-(hydroxymethyl)-"
10207,SMP2_000291
10207,NCGC00163510-01
10207,NCGC00163510-02
10207,NCGC00163510-03
10207,NCGC00255349-01
10207,AS-11638
10207,CAS-481-72-1
10207,NCI60_003685
10207,FT-0622062
10207,SW219916-1
10207,"Anthraquinone,8-dihydroxy-3-(hydroxymethyl)-"
10207,SR-01000765772
10207,Q-100526
10207,Q3533249
10207,SR-01000765772-3
10207,"1,8-Dihydroxy-3-(hydroxymethyl)anthra-9,10-quinone #"
10207,"1,8-Dihydroxy-3-hydroxymethyl-9,10-anthracenedione, 9CI"
10207,"9,10-Dihydro-4,5-dihydroxy-9,10-dioxo-2-hydroxymethyl-anthracene"
10207,"Diacerein impurity B, European Pharmacopoeia (EP) Reference Standard"
10207,"1,8-DIHYDROXY-3-(HYDROXYMETHYL)-9,10-DIHYDROANTHRACENE-9,10-DIONE"
10207,"InChI=1/C15H10O5/c16-6-7-4-9-13(11(18)5-7)15(20)12-8(14(9)19)2-1-3-10(12)17/h1-5,16-18H,6H"
5960,L-aspartic acid
5960,aspartic acid
5960,56-84-8
5960,H-Asp-OH
5960,aspartate
5960,(2S)-2-aminobutanedioic acid
5960,Asparagic acid
5960,L-aspartate
5960,Aspatofort
5960,L-Aminosuccinic acid
5960,(S)-2-Aminosuccinic acid
5960,L-Asparagic acid
5960,Asparaginic acid
5960,L-Asparaginic acid
5960,(S)-Aspartic acid
5960,(2S)-Aspartic acid
5960,(S)-Aminobutanedioic acid
5960,"Aspartic acid, L-"
5960,L-Aspartinsaeure
5960,L-Asparaginsaeure
5960,L-Asparaginsyra
5960,Acidum asparticum
5960,L-(+)-Aspartic acid
5960,L-2-Aminobutanedioic acid
5960,"Aspartate, L-"
5960,Asparaginsaeure
5960,L-Asp
5960,25608-40-6
5960,Aminosuccinic acid
5960,"Butanedioic acid, amino-, (S)-"
5960,Asparaginsaeure [German]
5960,(+)-Aspartic acid
5960,(L)-ASPARTIC ACID
5960,Acido aspartico
5960,Aspartic acid (VAN)
5960,Acide aspartique
5960,Asparagic acid (VAN)
5960,(S)-(+)-Aminosuccinic acid
5960,Asparaginic acid (VAN)
5960,Acide aspartique [INN-French]
5960,Acido aspartico [INN-Spanish]
5960,HSDB 1430
5960,Deamidated asparagine
5960,NSC 3973
5960,AI3-04461
5960,2-aminosuccinic acid
5960,FEMA No. 3565
5960,CCRIS 6181
5960,Acidum asparticum [INN-Latin]
5960,6899-03-2
5960,CHEBI:17053
5960,BRN 1723530
5960,UNII-30KYC7MIAI
5960,30KYC7MIAI
5960,L( )-Aminobernsteinsaeure
5960,L(+)-Aminobernsteinsaeure
5960,asp
5960,EINECS 200-291-6
5960,Aspartic Acid [USAN:INN]
5960,(S)-2-aminobutanedioic acid
5960,C4H7NO4
5960,Beta-L-Aspartic Acid
5960,FEMA NO. 3656
5960,MFCD00002616
5960,(S)-(+)-Aspartic acid
5960,"1-Amino-1,2-carboxyethane"
5960,CHEMBL274323
5960,DTXSID7022621
5960,Aspartic acid [USAN:USP:INN]
5960,EC 200-291-6
5960,(S)-Aspartate
5960,(+)-Aspartate
5960,[3H]-L-aspartate
5960,ASPARTIC ACID (II)
5960,ASPARTIC ACID [II]
5960,asparaginsaure
5960,(S)-Aminobutanedioate
5960,[3H]L-aspartic acid
5960,[3H]-L-aspartic acid
5960,ASPARTIC ACID (MART.)
5960,ASPARTIC ACID [MART.]
5960,ASPARTIC ACID (USP-RS)
5960,ASPARTIC ACID [USP-RS]
5960,NSC3973
5960,(2S)-2-azanylbutanedioic acid
5960,ASPARTIC ACID (EP IMPURITY)
5960,ASPARTIC ACID [EP IMPURITY]
5960,L-Asparticacid
5960,l aspartic acid
5960,ASPARTIC ACID (EP MONOGRAPH)
5960,ASPARTIC ACID [EP MONOGRAPH]
5960,ASPARTIC ACID (USP MONOGRAPH)
5960,ASPARTIC ACID [USP MONOGRAPH]
5960,C4H7NO4.1/2Ca
5960,ALANINE IMPURITY A (EP IMPURITY)
5960,ALANINE IMPURITY A [EP IMPURITY]
5960,(S)-Aminosuccinic Acid
5960,C4-H7-N-O4.1/2Ca
5960,LYSINE ACETATE IMPURITY A (EP IMPURITY)
5960,LYSINE ACETATE IMPURITY A [EP IMPURITY]
5960,4-04-00-02998 (Beilstein Handbook Reference)
5960,55443-54-4
5960,39162-75-9
5960,CHEBI:22660
5960,Aminosuccinate
5960,Asparagate
5960,Asparatate
5960,NSC-3973
5960,"aspartic acid,l"
5960,l-aspartic-acid
5960,L-Asparagate
5960,L-Aminosuccinate
5960,aspartate magnesium
5960,(L)-Aspartate
5960,L- Aspartic acid
5960,alpha-Aminosuccinate
5960,(2S)-Aspartate
5960,L-(+)-Aspartate
5960,L-[14C]aspartate
5960,"L-Aspartic acid, 2"
5960,(R)-2-aminosuccinate
5960,(S)-2-aminosuccinate
5960,Tocris-0214
5960,[3h]-l-asp
5960,(S)-amino-Butanedioate
5960,alpha-Aminosuccinic acid
5960,(S)-(+)-Aspartate
5960,L-Aspartic acid (9CI)
5960,2-Amino-3-methylsuccinate
5960,Biomol-NT_000168
5960,bmse000031
5960,bmse000875
5960,D0OT9B
5960,Aspartic acid (USP/INN)
5960,ASPARTIC ACID [MI]
5960,L-Aspartic acid (JP17)
5960,SCHEMBL3231
5960,(S)-amino-Butanedioic acid
5960,ASPARTIC ACID [INN]
5960,"L-Aspartic acid, >=98%"
5960,"L-Aspartic acid, 99.0%"
5960,Lopac0_000133
5960,ASPARTIC ACID [HSDB]
5960,ASPARTIC ACID [INCI]
5960,ASPARTIC ACID [USAN]
5960,"Aspartic acid, L- (8CI)"
5960,ASPARTIC ACID [VANDF]
5960,L-Aspartic acid (H-Asp-OH)
5960,L-ASPARTIC ACID [FCC]
5960,L-ASPARTIC ACID [JAN]
5960,BPBio1_001128
5960,DTXCID402621
5960,GTPL3309
5960,GTPL4534
5960,ASPARTIC ACID [WHO-DD]
5960,L-ASPARTIC ACID [FHFI]
5960,aspartic acid (L-aspartic acid)
5960,BDBM18125
5960,"L-Aspartic acid, >=98%, FG"
5960,(C4-H7-N-O4)x-
5960,HMS3260K08
5960,".alpha.-Aminosuccinic acid, (L)-"
5960,HY-N0666
5960,STR04614
5960,Tox21_500133
5960,HB0374
5960,PDSP1_000819
5960,PDSP2_000806
5960,AKOS006239578
5960,AKOS015853957
5960,AM81585
5960,CCG-204228
5960,DB00128
5960,LP00133
5960,LS-2569
5960,SDCCGSBI-0050121.P002
5960,potassium aspartate and magnesium aspart
5960,L-Aspartic acid (H-Asp-OH) USP grade
5960,NCGC00024499-01
5960,NCGC00024499-02
5960,NCGC00024499-03
5960,NCGC00024499-04
5960,NCGC00024499-05
5960,NCGC00024499-06
5960,NCGC00024499-10
5960,NCGC00260818-01
5960,BP-13291
5960,"L-Aspartic acid, Vetec(TM) reagent grade"
5960,A0546
5960,CS-0009701
5960,EU-0100133
5960,"L-Aspartic acid, BioXtra, >=99% (HPLC)"
5960,S5632
5960,EN300-64901
5960,"L-Aspartic acid, BioUltra, >=99.5% (T)"
5960,A 9256
5960,A-9220
5960,C00049
5960,D00013
5960,D70832
5960,M03000
5960,"L-Aspartic acid, SAJ special grade, >=99.0%"
5960,A817928
5960,A824434
5960,"L-Aspartic acid, reagent grade, >=98% (HPLC)"
5960,Q178450
5960,SR-01000597734
5960,SR-01000597734-3
5960,F8889-8684
5960,Z995084132
5960,A4B5FB11-A4B6-4D75-9860-2ACF670700B9
5960,"Aspartic acid, European Pharmacopoeia (EP) Reference Standard"
5960,"L-Aspartic acid, certified reference material, TraceCERT(R)"
5960,"Aspartic acid, United States Pharmacopeia (USP) Reference Standard"
5960,"L-Aspartic acid, BioReagent, suitable for cell culture, suitable for insect cell culture"
5960,"L-Aspartic acid, Pharmaceutical Secondary Standard; Certified Reference Material"
5960,27881-03-4
5960,"L-Aspartic acid, from non-animal source, meets EP, USP testing specifications, suitable for cell culture, 98.5-101.0%"
64982,Baicalin
64982,21967-41-9
64982,Baicalein 7-O-glucuronide
64982,"7-D-Glucuronic acid-5,6-dihydroxyflavone"
64982,CHEBI:2981
64982,Baicalein 7-glucuronide
64982,MFCD00134418
64982,347Q89U4M5
64982,"5,6-dihydroxy-4-oxo-2-phenyl-4H-chromen-7-yl beta-D-glucopyranosiduronic acid"
64982,CHEMBL485818
64982,UNII-347Q89U4M5
64982,"5,6,7-trihydroxyflavone 7-O-beta-D-glucuronide"
64982,Baicalein 7-O-.beta.-D-glucuronide
64982,tj-14
64982,"beta-D-Glucopyranosiduronic acid, 5,6-dihydroxy-4-oxo-2-phenyl-4H-1-benzopyran-7-yl"
64982,"(2S,3S,4S,5R,6S)-6-[(5,6-dihydroxy-4-oxo-2-phenyl-4H-chromen-7-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid"
64982,"5,6-dihydroxy-4-oxo-2-phenyl-4H-1-benzopyran-7-yl beta-D-glucopyranosiduronic acid"
64982,"5,6-Dihydroxy-4-oxo-2-phenyl-4H-1-benzopyran-7-yl |A-D-Glucopyranosiduronic Acid"
64982,"(2S,3S,4S,5R,6S)-6-(5,6-dihydroxy-4-oxo-2-phenylchromen-7-yl)oxy-3,4,5-trihydroxyoxane-2-carboxylic acid"
64982,BAICALEIN 7-O-GLUCURONIDE (USP-RS)
64982,BAICALEIN 7-O-GLUCURONIDE [USP-RS]
64982,BAICALEIN 7-O-BETA-D-GLUCURONIDE
64982,baikalin
64982,Baicaloside
64982,31564-28-0
64982,"Baicalin,(S)"
64982,"(2S,3S,4S,5R,6S)-6-(5,6-dihydroxy-4-oxo-2-phenyl-4H-chromen-7-yloxy)-3,4,5-trihydroxytetrahydro-2H-pyran-2-carboxylic acid"
64982,0XE
64982,"Baicalin, 95%"
64982,"(2S,3S,4S,5R,6S)-6-((5,6-dihydroxy-4-oxo-2-phenyl-4H-chromen-7-yl)oxy)-3,4,5-trihydroxytetrahydro-2H-pyran-2-carboxylic acid"
64982,BAICALIN [INCI]
64982,"7-D-glucuronic acid-5,6-dihydroxy-flavone"
64982,BAICALIN [VANDF]
64982,Baicalein-7-D-glucuronide
64982,BAICALIN [WHO-DD]
64982,D08PUW
64982,SCHEMBL285082
64982,Baicalein 7-beta-D-glucuronide
64982,Baicalein 7-O-b-D-glucuronide
64982,TJN-151
64982,IKIIZLYTISPENI-ZFORQUDYSA-N
64982,DTXSID701346569
64982,"Baicalin, >=99.0% (HPLC)"
64982,HY-N0197
64982,BDBM50242173
